,Naver ID,Name,Score
0,37558917,어메이징브루잉컴퍼니,44
1,102904600,윤경양식당,43
2,37699752,미아논나,42
3,37717085,밀도 성수점,41
4,646102551,오스테리아 쟌니,37
5,971501438,빙봉,36
6,523890342,센터커피 서울숲점,36
7,37191703,치카성수,35
8,203304459,버섯집,33
9,1232058547,심퍼티쿠시 성수점,33
10,38561949,어니언 성수,33
11,365858525,베통 성수,33
12,1787650851,카린지린가네스낵바 성수본점,32
13,38337802,리틀포레스트,32
14,1910927846,난포,31
15,1712521730,구욱희씨 서울숲 본점,31
16,1020816080,브레디포스트 성수점,31
17,1508243090,5to7,31
18,880014619,도치피자 성수,30
19,1041424271,팩피,30
20,1425989301,카페 할아버지공장,30
21,1780336293,소랑호젠,30
22,1422706717,텐웰즈,30
23,37910590,성수동대림창고갤러리,29
24,1110196289,제제,29
25,1240372795,서울앵무새,29
26,1708120554,소바식당,29
27,742676592,마를리,29
28,1580440003,밀떡팩토리 신사2호점,28
29,1725895520,블루보틀 성수 카페,28
30,1393890643,로우키,28
31,1523663774,성수 베이킹 스튜디오,28
32,1172915589,제스티살룬 성수,28
33,1931886509,게방식당 성수점,28
34,1584576344,온량,28
