,Naver ID,Name,Score
0,750761196,장작집 연남본점,43
1,21652462,툭툭누들타이,43
2,21856573,커피리브레 연남점,40
3,36523247,연남동느루,38
4,85393054,루나씨엘로,37
5,1763607050,사루카메,36
6,195609594,야키토리 묵,33
7,37430272,리틀파파포 연남점,33
8,234069088,란콰이진 연남본점,33
9,35306735,오츠커피 연남,31
10,1476690926,몽중식,31
11,35726772,동차밥,30
12,1179910659,작당모의,29
13,1849652804,랫댓 연남,29
14,36667236,장농속,29
15,37468319,바나나하루키,29
16,37992103,서울페이스트리 연남점,29
17,1729088578,펠른,29
18,1305337580,발리문,29
19,34079145,데일리라운드,29
20,20383925,엘비스텍,28
21,1685805793,미쁘동,28
22,1331305271,카쿠시타,28
23,38448458,브론시스,28
24,37388765,문,28
25,1618240240,브레디포스트 연남점,28
26,1300378937,팽페르뒤,28
