,Naver ID,Name,Score
228,1005644940,영삼이네 우정소갈비 강남역점,13
229,18320174,김명자굴국밥,13
230,1687684396,트라가 강남역점,13
231,1841724739,오레,13
232,1490486383,옥된장 역삼점,13
233,1196729605,양파이 강남점,13
234,1713793512,까몬 강남역삼점,13
235,1081873068,썸띵어바웃커피,13
236,1512004347,오늘밤에포차,13
237,1891067989,이자카야 열,13
238,1929190409,스포트라이트,13
239,1976233176,오다리집 간장게장 역삼2호점,13
240,1030728424,야끼니꾸 모리,13
241,1098819515,에이비카페,13
242,13109242,일품각 역삼동점,13
243,37687877,나즈드라비,13
244,35832137,심 이자카야 강남역점,13
245,1662841464,커피나인 강남역2호점,13
246,1527270836,채선당 샤브보트 강남역점,13
247,1764869465,순자포차 논현본점,13
248,1478381424,정월,13
249,1879127565,고깃집열,13
250,1067283876,어퍼앤언더,13
251,1293298872,옥소반 강남역점,13
252,1111401166,이가네양꼬치 교대2호직영점,13
253,1027439824,영차떡볶이,13
254,1899345959,그린픽 강남역점,13
255,1235810441,속초오징어어시장 교대역점,12
256,1014482779,짱아네숯불치킨,12
257,1221561975,에이튠커피,12
258,1787941631,후토루 역삼점,12
259,1917991732,용호반점,12
260,1275748606,토종한우 뭉티기 정육식당,12
261,1083428917,옥된장 교대점,12
262,1277144995,이선생짜글이 우성사거리점,12
263,1467493839,미스틱위스키 강남,12
264,1019358404,카츠네치킨,12
265,1213885367,어로장 교대,12
266,1421282969,쿵푸치킨,12
267,1034438046,경복,12
268,1335845036,보들설곰탕 강남직영점,12
269,1752192579,마이스낵,12
270,1091575912,뽕족 강남역본점,12
271,1862044122,오봉집 강남역점,12
272,1277301022,신복면관,12
273,1801857894,어글리,12
274,1100297740,토다 베이글 양재점,12
275,1044112634,나이스샤워,12
276,1876571985,호랑가시,12
277,1182362483,무한미니훠궈&마라탕,12
278,1305729290,맛깔시장 강남역점,12
279,382411853,내가찜한닭 강남역점,12
280,1525626141,도마3 강남본점,12
281,1098405799,만원수산,12
282,1463352248,카페슬로우,12
283,1254648814,청담등심,11
284,1620580872,이자카야나무 교대점,11
285,1445634411,육품,11
286,12011157,아카사카일식 강남역본점,11
287,1906088055,신북집 서초본점,11
288,1408542334,손오공마라탕 서초점,11
289,1847053653,더휴일 강남점,11
290,1668757640,퍼스트커피랩 강남점,11
291,1147696021,토라 강남점,11
292,1359583115,돼지벅스,11
293,1175952525,스시이타마에,11
294,1645027803,육미안 강남점,11
295,1558055472,파티 플레이 노래타운 강남역점,11
296,1659730937,베이커스트 브라운,11
297,1342341546,시선 강남점,11
298,1897744588,라플레르 플로,11
299,1047144456,밤별 포차 라운지 본점,11
300,1999143329,매머드익스프레스 서울교대정문점,11
301,1934547990,라스트춘선 강남,11
302,1092465643,화로로,11
303,1318687512,푸에르코 강남,11
304,1871161330,얇은집,11
305,11807489,봉추찜닭 강남주공공이점,11
306,1407512542,주다방 강남역점,11
307,1407702753,오므토토마토 강남본점,11
308,1528251353,프레퍼스 다이어트 푸드 강남직영점,11
309,1912493531,데일리픽스,11
310,1565564928,경아식당 논현점,10
311,1303974676,매머드익스프레스 역삼중앙점,10
312,1851240203,신복관 역삼점,10
313,1347767927,영동황제꽈배기 양재점,10
314,1945462843,영카츠 서초논현역점,10
315,1482175039,써니테르,10
316,1297900998,돼지와플&요거트아이스크림 강남점,10
317,1217686295,헬로 브라질,10
318,1275254738,킹도리탕,10
319,1835404105,동남회관,10
320,1880480084,보영만두 강남점,9
321,1419043252,강남닭도리,9
322,1123367577,보노,9
323,1494241876,탁전,9
324,1181290874,매머드익스프레스 서역삼로점,9
325,1274621934,오제제 강남,9
326,1365889228,무궁화반점 강남점,9
327,1024162631,신선한형제들,9
328,1463599375,계미찜닭,9
329,1318404955,마라공방 강남역점,9
330,1689410898,소과당 강남본점,9
331,1024200937,Poke all day 포케&샐러드 역삼점,9
332,1765253553,팡뮤제 베이커리 역삼,9
333,1260383017,함양숯불회관 본점,9
334,18400193,차슈밍,9
335,1219317289,스시산원 반주헌,8
336,1381311081,진짜해산물 역삼점,8
337,1853785709,배드라핀 [Bad Lapin],8
338,36932766,블랙스테이크 강남점,8
339,1236132966,활어회명인수산 활명수,8
340,1986378691,이사공양고기자리 강남본점,8
341,1635500365,더뭉티기 강남점,8
342,1847512537,도툼횟집,8
343,1115767815,나에코,8
344,1054965656,한우부티크 강남점,8
345,1776076557,국민고기 역삼점,8
346,1363546139,서초정,8
347,1872266023,칸나닭집,6
348,1057628429,안안 강남직영점,6
349,1118271710,야키토리 나루토 강남,6
350,1037655034,라장양갈비양꼬치 무한리필,6
351,1024368579,DOO771 강남본점,6
352,1099392169,오리지널시카고피자 강남점,6
353,1276105639,레드애플 강남지하상가점,6
354,1066580005,키토분식 강남스타점,6
355,1822357841,강삼가든,6
356,1021930345,랜돌프비어 강남점,6
357,1114913849,빨간의자집 강남역점,6
358,1992203822,팡뮤제 강남본점,6
359,1281708874,필메이트 강남점,6
360,1063761973,회장님댁 강남역점,6
361,1801305339,스아게 강남점,6
362,19867427,푸주옥,3
363,1081029406,쇼쿠지 양재점,3
364,1882132325,비아살라리아,2
